,movieId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,(no genres listed)
11582,52913,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11583,52922,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11584,52927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11585,52929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11586,52938,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11587,52942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11588,52950,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
11589,52952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11590,52956,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11591,52967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11592,52973,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11593,52975,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11594,52980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11595,53000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
11596,53002,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11597,53004,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11598,53022,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11599,53024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11600,53038,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11601,53052,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11602,53066,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11603,53084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11604,53121,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11605,53123,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
11606,53125,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11607,53127,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11608,53129,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11609,53131,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
11610,53133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11611,53138,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11612,53140,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11613,53143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11614,53152,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
11615,53154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11616,53161,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
11617,53187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11618,53189,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11619,53207,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
11620,53226,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11621,53282,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11622,53318,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11623,53322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11624,53326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11625,53342,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11626,53349,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11627,53352,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11628,53355,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11629,53370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11630,53373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11631,53375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11632,53379,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
11633,53382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11634,53406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11635,53416,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11636,53435,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
11637,53443,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11638,53447,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11639,53450,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11640,53453,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11641,53460,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11642,53464,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11643,53466,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11644,53468,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11645,53476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11646,53498,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11647,53519,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
11648,53548,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11649,53550,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11650,53554,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11651,53561,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11652,53569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11653,53574,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11654,53578,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11655,53582,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11656,53592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11657,53600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11658,53651,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11659,53737,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0
11660,53741,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11661,53752,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0
11662,53766,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11663,53769,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11664,53774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11665,53788,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11666,53827,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11667,53833,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11668,53835,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11669,53837,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11670,53839,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11671,53841,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11672,53843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11673,53845,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11674,53847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11675,53849,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11676,53851,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11677,53853,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11678,53855,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11679,53857,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11680,53859,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11681,53873,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11682,53880,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11683,53883,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11684,53885,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11685,53887,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
11686,53894,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11687,53916,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11688,53919,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11689,53921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11690,53953,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11691,53956,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11692,53963,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11693,53967,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11694,53972,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11695,53974,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11696,53988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11697,53993,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11698,53996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11699,53999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11700,54001,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11701,54004,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11702,54010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11703,54020,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11704,54049,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11705,54056,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11706,54067,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11707,54075,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11708,54094,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11709,54116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11710,54121,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
11711,54144,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11712,54171,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11713,54176,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11714,54185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11715,54190,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
11716,54193,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11717,54196,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11718,54198,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11719,54220,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11720,54229,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11721,54239,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11722,54241,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11723,54243,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
11724,54248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11725,54251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11726,54254,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11727,54256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11728,54259,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11729,54262,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
11730,54268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11731,54270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11732,54272,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11733,54274,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11734,54276,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11735,54278,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11736,54281,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11737,54284,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11738,54286,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11739,54290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11740,54318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11741,54326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11742,54328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11743,54331,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11744,54341,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11745,54349,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11746,54354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11747,54372,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
11748,54378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11749,54406,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11750,54419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11751,54426,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11752,54445,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11753,54455,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11754,54480,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11755,54491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11756,54493,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11757,54501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11758,54503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11759,54505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11760,54510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11761,54513,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11762,54519,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11763,54536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11764,54542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11765,54554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11766,54561,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11767,54580,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11768,54605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11769,54607,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11770,54612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11771,54614,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11772,54617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11773,54621,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11774,54648,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11775,54652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11776,54686,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11777,54725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11778,54732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11779,54734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11780,54736,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11781,54738,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11782,54745,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11783,54758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11784,54768,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11785,54771,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
11786,54775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11787,54778,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11788,54780,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11789,54783,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
11790,54785,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11791,54787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11792,54796,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11793,54833,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
11794,54872,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11795,54875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11796,54878,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11797,54881,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11798,54908,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11799,54910,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11800,54922,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11801,54934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11802,54958,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11803,54962,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11804,54964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11805,54967,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11806,54972,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11807,54978,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
11808,54986,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11809,54988,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11810,54995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11811,54997,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
11812,54999,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11813,55020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11814,55040,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11815,55050,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11816,55052,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11817,55061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11818,55063,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11819,55067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11820,55069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11821,55071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11822,55078,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11823,55080,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11824,55094,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11825,55098,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11826,55106,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11827,55110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11828,55112,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11829,55116,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11830,55118,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11831,55132,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11832,55147,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11833,55154,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11834,55156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11835,55159,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11836,55167,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11837,55176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11838,55178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11839,55190,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11840,55205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11841,55207,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11842,55209,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11843,55223,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11844,55226,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11845,55232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
11846,55241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11847,55245,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11848,55247,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11849,55250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11850,55253,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
11851,55255,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11852,55257,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11853,55259,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11854,55261,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11855,55267,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11856,55269,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11857,55272,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11858,55274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11859,55276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11860,55278,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
11861,55280,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11862,55282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11863,55284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11864,55286,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11865,55288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11866,55290,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
11867,55292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11868,55294,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11869,55298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11870,55324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11871,55329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11872,55343,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11873,55360,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11874,55363,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
11875,55369,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11876,55373,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
11877,55389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11878,55391,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11879,55402,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11880,55406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11881,55408,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
11882,55417,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11883,55419,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11884,55434,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11885,55440,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11886,55442,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11887,55444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11888,55451,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11889,55460,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11890,55462,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11891,55467,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11892,55469,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11893,55476,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11894,55485,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11895,55487,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11896,55489,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
11897,55492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
